Measures Filter,Date of Last Report ,Cumulative Incidence (c),Country or Subregion,Deaths,EW,Imported,Confirmed,Last_Report,Last Epidemiological Week Reported (a),Total Cases (b),Year,Population x 1000
5,12/31/2016,100,Montserrat,,21,,0,12/31/2016,21,5,2016,5
472,12/31/2016,414.04,Aruba,0,21,0,23,12/31/2016,21,472,2016,114
3,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,21,0,3,12/31/2016,21,3,2016,
215,12/31/2016,3.5,Nicaragua,0,21,0,215,12/31/2016,21,215,2016,6150
1502,12/31/2016,37.64,Panama,0,21,0,283,12/31/2016,21,"1,502",2016,3990
24,12/31/2016,0.36,Paraguay,0,21,0,3,12/31/2016,21,24,2016,6725
232,12/31/2016,0.73,Peru,0,21,2,128,12/31/2016,21,232,2016,31774
6279,12/31/2016,170.58,Puerto Rico,0,21,0,"6,279",12/31/2016,21,"6,279",2016,3681
52,12/31/2016,577.78,Saint Barthelemy,0,21,0,12,12/31/2016,21,52,2016,9
91,12/31/2016,175,Saint Kitts and Nevis,,21,,11,12/31/2016,21,91,2016,52
2,12/31/2016,11.76,Anguilla,0,21,0,0,12/31/2016,21,2,2016,17
28,12/31/2016,17.07,Saint Lucia,0,21,0,4,12/31/2016,21,28,2016,164
670,12/31/2016,"2,093.75",Saint Martin,0,21,0,145,12/31/2016,21,670,2016,32
178,12/31/2016,174.51,Saint Vincent and the Grenadines,0,21,0,32,12/31/2016,21,178,2016,102
2896,12/31/2016,528.47,Suriname,0,21,0,596,12/31/2016,21,"2,896",2016,548
141,12/31/2016,10.33,Trinidad and Tobago,0,21,0,141,12/31/2016,21,141,2016,1365
35,12/31/2016,68.63,Turks and Caicos Islands,,21,,3,12/31/2016,21,35,2016,51
277,12/31/2016,268.93,Virgin Islands (US),0,21,0,24,12/31/2016,21,277,2016,103
47883,12/31/2016,151.92,Venezuela,0,21,0,0,12/31/2016,21,"47,883",2016,31519
,12/31/2016,,United States of America,,21,,,12/31/2016,-,,2016,324119
566,12/31/2016,194.5,Barbados,,22,,91,12/31/2016,22,566,2016,291
973,12/31/2016,8.94,Bolivia,0,22,,124,12/31/2016,22,973,2016,10888
252760,12/31/2016,120.61,Brazil,,22,,"120,586",12/31/2016,22,"252,760",2016,209568
96,12/31/2016,0.22,Argentina,,22,,26,12/31/2016,22,96,2016,43847
38,12/31/2016,66.67,Cayman Islands,,22,,2,12/31/2016,22,38,2016,57
1,12/31/2016,0.01,Cuba,0,22,15,1,12/31/2016,22,1,2016,11393
7019,12/31/2016,114.2,El Salvador,0,22,0,3,12/31/2016,22,"7,019",2016,6146
2955,12/31/2016,105.42,Jamaica,0,22,0,54,12/31/2016,22,"2,955",2016,2803
28,12/31/2016,3.63,Guyana,0,22,0,28,12/31/2016,22,28,2016,771
1934,12/31/2016,11.6,Guatemala,,22,,377,12/31/2016,22,"1,934",2016,16673
2547,12/31/2016,23.48,Haiti,0,22,0,0,12/31/2016,22,"2,547",2016,10848
30484,12/31/2016,"7,697.98",Martinique,0,22,0,0,12/31/2016,22,"30,484",2016,396
22517,12/31/2016,274.93,Honduras,0,22,0,44,12/31/2016,22,"22,517",2016,8190
8331,12/31/2016,"3,018.48",French Guiana,0,22,0,48,12/31/2016,22,"8,331",2016,276
30,12/31/2016,27.03,Grenada,0,22,0,14,12/31/2016,22,30,2016,111
12683,12/31/2016,"2,692.78",Guadeloupe,0,22,0,28,12/31/2016,22,"12,683",2016,471
573,12/31/2016,774.32,Dominica,,22,,48,12/31/2016,22,573,2016,74
4460,12/31/2016,41.88,Dominican Republic,0,22,0,213,12/31/2016,22,"4,460",2016,10649
1036,12/31/2016,6.32,Ecuador,0,22,0,366,12/31/2016,22,"1,036",2016,16385
79754,12/31/2016,163.92,Colombia,0,22,0,"7,345",12/31/2016,22,"79,754",2016,48654
958,12/31/2016,19.72,Costa Rica,0,22,2,935,12/31/2016,22,958,2016,4857
0,12/31/2016,0,Canada,0,22,0,,12/31/2016,22,0,2016,0
155,12/31/2016,42.23,Belize,,22,,12,12/31/2016,22,155,2016,367
119,12/31/2016,30.28,Bahamas,,22,,1,12/31/2016,22,119,2016,393
64,12/31/2016,68.09,Antigua and Barbuda,,22,,6,12/31/2016,22,64,2016,94
0,12/31/2016,0,Chile,0,22,,0,12/31/2016,22,0,2016,18132
15,12/31/2016,44.12,Virgin Islands (UK),,22,,0,12/31/2016,22,15,2016,34
1364,12/31/2016,909.33,Curaçao,0,22,0,300,12/31/2016,22,"1,364",2016,150
1281,12/31/2016,1,Mexico,0,22,0,"1,281",12/31/2016,22,"1,281",2016,128632
5,12/31/2016,100,Montserrat,,22,,0,12/31/2016,22,5,2016,5
484,12/31/2016,424.56,Aruba,0,22,0,23,12/31/2016,22,484,2016,114
3,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,22,0,3,12/31/2016,22,3,2016,
232,12/31/2016,3.77,Nicaragua,0,22,0,232,12/31/2016,22,232,2016,6150
1622,12/31/2016,40.65,Panama,0,22,0,287,12/31/2016,22,"1,622",2016,3990
24,12/31/2016,0.36,Paraguay,0,22,0,3,12/31/2016,22,24,2016,6725
236,12/31/2016,0.74,Peru,0,22,2,130,12/31/2016,22,236,2016,31774
7178,12/31/2016,195,Puerto Rico,0,22,0,"7,178",12/31/2016,22,"7,178",2016,3681
66,12/31/2016,733.33,Saint Barthelemy,0,22,0,14,12/31/2016,22,66,2016,9
91,12/31/2016,175,Saint Kitts and Nevis,,22,,11,12/31/2016,22,91,2016,52
3,12/31/2016,17.65,Anguilla,0,22,0,1,12/31/2016,22,3,2016,17
28,12/31/2016,17.07,Saint Lucia,0,22,0,4,12/31/2016,22,28,2016,164
860,12/31/2016,"2,687.50",Saint Martin,0,22,0,180,12/31/2016,22,860,2016,32
188,12/31/2016,184.31,Saint Vincent and the Grenadines,0,22,0,40,12/31/2016,22,188,2016,102
2902,12/31/2016,529.56,Suriname,0,22,0,598,12/31/2016,22,"2,902",2016,548
154,12/31/2016,11.28,Trinidad and Tobago,0,22,0,154,12/31/2016,22,154,2016,1365
37,12/31/2016,72.55,Turks and Caicos Islands,,22,,3,12/31/2016,22,37,2016,51
300,12/31/2016,291.26,Virgin Islands (US),0,22,0,24,12/31/2016,22,300,2016,103
49335,12/31/2016,156.52,Venezuela,0,22,0,0,12/31/2016,22,"49,335",2016,31519
,12/31/2016,,United States of America,,22,,,12/31/2016,-,,2016,324119
570,12/31/2016,195.88,Barbados,,23,,91,12/31/2016,23,570,2016,291
989,12/31/2016,9.08,Bolivia,0,23,,124,12/31/2016,23,989,2016,10888
255296,12/31/2016,121.82,Brazil,,23,,"121,689",12/31/2016,23,"255,296",2016,209568
96,12/31/2016,0.22,Argentina,,23,,26,12/31/2016,23,96,2016,43847
41,12/31/2016,71.93,Cayman Islands,,23,,2,12/31/2016,23,41,2016,57
7087,12/31/2016,115.31,El Salvador,0,23,0,3,12/31/2016,23,"7,087",2016,6146
3499,12/31/2016,124.83,Jamaica,0,23,0,65,12/31/2016,23,"3,499",2016,2803
28,12/31/2016,3.63,Guyana,0,23,0,28,12/31/2016,23,28,2016,771
2071,12/31/2016,12.42,Guatemala,,23,,414,12/31/2016,23,"2,071",2016,16673
2609,12/31/2016,24.05,Haiti,0,23,0,0,12/31/2016,23,"2,609",2016,10848
31559,12/31/2016,"7,969.44",Martinique,0,23,0,0,12/31/2016,23,"31,559",2016,396
23489,12/31/2016,286.8,Honduras,0,23,0,55,12/31/2016,23,"23,489",2016,8190
8625,12/31/2016,"3,125.00",French Guiana,0,23,0,48,12/31/2016,23,"8,625",2016,276
31,12/31/2016,27.93,Grenada,0,23,0,14,12/31/2016,23,31,2016,111
15442,12/31/2016,"3,278.56",Guadeloupe,0,23,0,28,12/31/2016,23,"15,442",2016,471
1,12/31/2016,0.01,Cuba,0,23,15,1,12/31/2016,23,1,2016,11393
656,12/31/2016,886.49,Dominica,,23,,52,12/31/2016,23,656,2016,74
4770,12/31/2016,44.79,Dominican Republic,0,23,0,233,12/31/2016,23,"4,770",2016,10649
1234,12/31/2016,7.53,Ecuador,0,23,0,412,12/31/2016,23,"1,234",2016,16385
81637,12/31/2016,167.79,Colombia,0,23,0,"7,376",12/31/2016,23,"81,637",2016,48654
1014,12/31/2016,20.88,Costa Rica,0,23,2,991,12/31/2016,23,"1,014",2016,4857
0,12/31/2016,0,Canada,0,23,0,,12/31/2016,23,0,2016,0
173,12/31/2016,47.14,Belize,,23,,15,12/31/2016,23,173,2016,367
124,12/31/2016,31.55,Bahamas,,23,,1,12/31/2016,23,124,2016,393
64,12/31/2016,68.09,Antigua and Barbuda,,23,,6,12/31/2016,23,64,2016,94
0,12/31/2016,0,Chile,0,23,,0,12/31/2016,23,0,2016,18132
15,12/31/2016,44.12,Virgin Islands (UK),,23,,0,12/31/2016,23,15,2016,34
1404,12/31/2016,936,Curaçao,0,23,0,313,12/31/2016,23,"1,404",2016,150
1401,12/31/2016,1.09,Mexico,0,23,0,"1,401",12/31/2016,23,"1,401",2016,128632
5,12/31/2016,100,Montserrat,,23,,0,12/31/2016,23,5,2016,5
490,12/31/2016,429.82,Aruba,0,23,0,23,12/31/2016,23,490,2016,114
3,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,23,0,3,12/31/2016,23,3,2016,
254,12/31/2016,4.13,Nicaragua,0,23,0,254,12/31/2016,23,254,2016,6150
1694,12/31/2016,42.46,Panama,0,23,0,287,12/31/2016,23,"1,694",2016,3990
24,12/31/2016,0.36,Paraguay,0,23,0,3,12/31/2016,23,24,2016,6725
239,12/31/2016,0.75,Peru,0,23,2,132,12/31/2016,23,239,2016,31774
8336,12/31/2016,226.46,Puerto Rico,0,23,0,"8,336",12/31/2016,23,"8,336",2016,3681
90,12/31/2016,"1,000.00",Saint Barthelemy,0,23,0,21,12/31/2016,23,90,2016,9
91,12/31/2016,175,Saint Kitts and Nevis,,23,,11,12/31/2016,23,91,2016,52
3,12/31/2016,17.65,Anguilla,0,23,0,1,12/31/2016,23,3,2016,17
136,12/31/2016,82.93,Saint Lucia,0,23,0,9,12/31/2016,23,136,2016,164
1020,12/31/2016,"3,187.50",Saint Martin,0,23,0,200,12/31/2016,23,"1,020",2016,32
199,12/31/2016,195.1,Saint Vincent and the Grenadines,0,23,0,42,12/31/2016,23,199,2016,102
2914,12/31/2016,531.75,Suriname,0,23,0,601,12/31/2016,23,"2,914",2016,548
173,12/31/2016,12.67,Trinidad and Tobago,0,23,0,173,12/31/2016,23,173,2016,1365
38,12/31/2016,74.51,Turks and Caicos Islands,,23,,3,12/31/2016,23,38,2016,51
328,12/31/2016,318.45,Virgin Islands (US),0,23,0,26,12/31/2016,23,328,2016,103
50528,12/31/2016,160.31,Venezuela,0,23,0,0,12/31/2016,23,"50,528",2016,31519
,12/31/2016,,United States of America,,23,,,12/31/2016,-,,2016,324119
576,12/31/2016,197.94,Barbados,,24,,91,12/31/2016,24,576,2016,291
1001,12/31/2016,9.19,Bolivia,0,24,,124,12/31/2016,24,"1,001",2016,10888
257216,12/31/2016,122.74,Brazil,,24,,"122,472",12/31/2016,24,"257,216",2016,209568
50,12/31/2016,87.72,Cayman Islands,,24,,2,12/31/2016,24,50,2016,57
7143,12/31/2016,116.22,El Salvador,0,24,0,3,12/31/2016,24,"7,143",2016,6146
4008,12/31/2016,142.99,Jamaica,0,24,0,74,12/31/2016,24,"4,008",2016,2803
29,12/31/2016,3.76,Guyana,0,24,0,29,12/31/2016,24,29,2016,771
2230,12/31/2016,13.37,Guatemala,,24,,451,12/31/2016,24,"2,230",2016,16673
2718,12/31/2016,25.06,Haiti,0,24,0,0,12/31/2016,24,"2,718",2016,10848
32526,12/31/2016,"8,213.64",Martinique,0,24,0,0,12/31/2016,24,"32,526",2016,396
8872,12/31/2016,"3,214.49",French Guiana,0,24,0,48,12/31/2016,24,"8,872",2016,276
24477,12/31/2016,298.86,Honduras,0,24,0,65,12/31/2016,24,"24,477",2016,8190
39,12/31/2016,35.14,Grenada,0,24,0,15,12/31/2016,24,39,2016,111
17689,12/31/2016,"3,755.63",Guadeloupe,0,24,0,28,12/31/2016,24,"17,689",2016,471
1,12/31/2016,0.01,Cuba,0,24,16,1,12/31/2016,24,1,2016,11393
753,12/31/2016,"1,017.57",Dominica,,24,,63,12/31/2016,24,753,2016,74
4976,12/31/2016,46.73,Dominican Republic,0,24,0,262,12/31/2016,24,"4,976",2016,10649
1536,12/31/2016,9.37,Ecuador,0,24,0,489,12/31/2016,24,"1,536",2016,16385
83197,12/31/2016,171,Colombia,0,24,0,"7,409",12/31/2016,24,"83,197",2016,48654
1066,12/31/2016,21.95,Costa Rica,0,24,2,"1,043",12/31/2016,24,"1,066",2016,4857
0,12/31/2016,0,Canada,0,24,0,,12/31/2016,24,0,2016,0
181,12/31/2016,49.32,Belize,,24,,15,12/31/2016,24,181,2016,367
127,12/31/2016,32.32,Bahamas,,24,,1,12/31/2016,24,127,2016,393
67,12/31/2016,71.28,Antigua and Barbuda,,24,,6,12/31/2016,24,67,2016,94
99,12/31/2016,0.23,Argentina,,24,,26,12/31/2016,24,99,2016,43847
0,12/31/2016,0,Chile,0,24,,0,12/31/2016,24,0,2016,18132
15,12/31/2016,44.12,Virgin Islands (UK),,24,,0,12/31/2016,24,15,2016,34
1451,12/31/2016,967.33,Curaçao,0,24,0,327,12/31/2016,24,"1,451",2016,150
1543,12/31/2016,1.2,Mexico,0,24,0,"1,543",12/31/2016,24,"1,543",2016,128632
5,12/31/2016,100,Montserrat,,24,,0,12/31/2016,24,5,2016,5
497,12/31/2016,435.96,Aruba,0,24,0,23,12/31/2016,24,497,2016,114
3,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,24,0,3,12/31/2016,24,3,2016,
278,12/31/2016,4.52,Nicaragua,0,24,0,278,12/31/2016,24,278,2016,6150
1746,12/31/2016,43.76,Panama,0,24,0,290,12/31/2016,24,"1,746",2016,3990
24,12/31/2016,0.36,Paraguay,0,24,0,3,12/31/2016,24,24,2016,6725
242,12/31/2016,0.76,Peru,0,24,2,134,12/31/2016,24,242,2016,31774
9553,12/31/2016,259.52,Puerto Rico,0,24,0,"9,553",12/31/2016,24,"9,553",2016,3681
130,12/31/2016,"1,444.44",Saint Barthelemy,0,24,0,27,12/31/2016,24,130,2016,9
91,12/31/2016,175,Saint Kitts and Nevis,,24,,11,12/31/2016,24,91,2016,52
3,12/31/2016,17.65,Anguilla,0,24,0,1,12/31/2016,24,3,2016,17
136,12/31/2016,82.93,Saint Lucia,0,24,0,9,12/31/2016,24,136,2016,164
1175,12/31/2016,"3,671.88",Saint Martin,0,24,0,200,12/31/2016,24,"1,175",2016,32
216,12/31/2016,211.76,Saint Vincent and the Grenadines,0,24,0,47,12/31/2016,24,216,2016,102
2920,12/31/2016,532.85,Suriname,0,24,0,603,12/31/2016,24,"2,920",2016,548
188,12/31/2016,13.77,Trinidad and Tobago,0,24,0,188,12/31/2016,24,188,2016,1365
40,12/31/2016,78.43,Turks and Caicos Islands,,24,,5,12/31/2016,24,40,2016,51
328,12/31/2016,318.45,Virgin Islands (US),0,24,0,26,12/31/2016,24,328,2016,103
52312,12/31/2016,165.97,Venezuela,0,24,0,0,12/31/2016,24,"52,312",2016,31519
,12/31/2016,,United States of America,,24,,,12/31/2016,-,,2016,324119
578,12/31/2016,198.63,Barbados,,25,,91,12/31/2016,25,578,2016,291
1010,12/31/2016,9.28,Bolivia,0,25,,125,12/31/2016,25,"1,010",2016,10888
258777,12/31/2016,123.48,Brazil,,25,,"123,140",12/31/2016,25,"258,777",2016,209568
52,12/31/2016,91.23,Cayman Islands,,25,,2,12/31/2016,25,52,2016,57
4473,12/31/2016,159.58,Jamaica,0,25,0,86,12/31/2016,25,"4,473",2016,2803
30,12/31/2016,3.89,Guyana,0,25,0,30,12/31/2016,25,30,2016,771
2387,12/31/2016,14.32,Guatemala,,25,,480,12/31/2016,25,"2,387",2016,16673
2811,12/31/2016,25.91,Haiti,0,25,0,0,12/31/2016,25,"2,811",2016,10848
33324,12/31/2016,"8,415.15",Martinique,0,25,0,0,12/31/2016,25,"33,324",2016,396
7232,12/31/2016,117.67,El Salvador,0,25,0,3,12/31/2016,25,"7,232",2016,6146
9257,12/31/2016,"3,353.99",French Guiana,0,25,0,48,12/31/2016,25,"9,257",2016,276
25380,12/31/2016,309.89,Honduras,0,25,0,71,12/31/2016,25,"25,380",2016,8190
61,12/31/2016,54.95,Grenada,0,25,0,25,12/31/2016,25,61,2016,111
20302,12/31/2016,"4,310.40",Guadeloupe,0,25,0,28,12/31/2016,25,"20,302",2016,471
1,12/31/2016,0.01,Cuba,0,25,20,1,12/31/2016,25,1,2016,11393
833,12/31/2016,"1,125.68",Dominica,,25,,65,12/31/2016,25,833,2016,74
5158,12/31/2016,48.44,Dominican Republic,0,25,0,285,12/31/2016,25,"5,158",2016,10649
1856,12/31/2016,11.33,Ecuador,0,25,0,577,12/31/2016,25,"1,856",2016,16385
84539,12/31/2016,173.76,Colombia,0,25,0,"7,430",12/31/2016,25,"84,539",2016,48654
1140,12/31/2016,23.47,Costa Rica,0,25,2,"1,117",12/31/2016,25,"1,140",2016,4857
15,12/31/2016,44.12,Virgin Islands (UK),,25,,0,12/31/2016,25,15,2016,34
0,12/31/2016,0,Canada,0,25,0,,12/31/2016,25,0,2016,0
213,12/31/2016,58.04,Belize,,25,,22,12/31/2016,25,213,2016,367
133,12/31/2016,33.84,Bahamas,,25,,1,12/31/2016,25,133,2016,393
74,12/31/2016,78.72,Antigua and Barbuda,,25,,7,12/31/2016,25,74,2016,94
100,12/31/2016,0.23,Argentina,,25,,26,12/31/2016,25,100,2016,43847
0,12/31/2016,0,Chile,0,25,,0,12/31/2016,25,0,2016,18132
1487,12/31/2016,991.33,Curaçao,0,25,0,338,12/31/2016,25,"1,487",2016,150
1691,12/31/2016,1.31,Mexico,0,25,0,"1,691",12/31/2016,25,"1,691",2016,128632
5,12/31/2016,100,Montserrat,,25,,0,12/31/2016,25,5,2016,5
504,12/31/2016,442.11,Aruba,0,25,0,23,12/31/2016,25,504,2016,114
3,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,25,0,3,12/31/2016,25,3,2016,
302,12/31/2016,4.91,Nicaragua,0,25,0,302,12/31/2016,25,302,2016,6150
1796,12/31/2016,45.01,Panama,0,25,0,294,12/31/2016,25,"1,796",2016,3990
24,12/31/2016,0.36,Paraguay,0,25,0,3,12/31/2016,25,24,2016,6725
249,12/31/2016,0.78,Peru,0,25,2,138,12/31/2016,25,249,2016,31774
10983,12/31/2016,298.37,Puerto Rico,0,25,0,"10,983",12/31/2016,25,"10,983",2016,3681
157,12/31/2016,"1,744.44",Saint Barthelemy,0,25,0,27,12/31/2016,25,157,2016,9
91,12/31/2016,175,Saint Kitts and Nevis,,25,,11,12/31/2016,25,91,2016,52
4,12/31/2016,23.53,Anguilla,0,25,0,2,12/31/2016,25,4,2016,17
227,12/31/2016,138.41,Saint Lucia,0,25,0,11,12/31/2016,25,227,2016,164
1285,12/31/2016,"4,015.63",Saint Martin,0,25,0,200,12/31/2016,25,"1,285",2016,32
230,12/31/2016,225.49,Saint Vincent and the Grenadines,0,25,0,50,12/31/2016,25,230,2016,102
2929,12/31/2016,534.49,Suriname,0,25,0,605,12/31/2016,25,"2,929",2016,548
202,12/31/2016,14.8,Trinidad and Tobago,0,25,0,202,12/31/2016,25,202,2016,1365
41,12/31/2016,80.39,Turks and Caicos Islands,,25,,5,12/31/2016,25,41,2016,51
355,12/31/2016,344.66,Virgin Islands (US),0,25,0,29,12/31/2016,25,355,2016,103
53881,12/31/2016,170.95,Venezuela,0,25,0,0,12/31/2016,25,"53,881",2016,31519
,12/31/2016,,United States of America,,25,,,12/31/2016,-,,2016,324119
580,12/31/2016,199.31,Barbados,,26,,91,12/31/2016,26,580,2016,291
1016,12/31/2016,9.33,Bolivia,0,26,,125,12/31/2016,26,"1,016",2016,10888
260104,12/31/2016,124.11,Brazil,,26,,"123,716",12/31/2016,26,"260,104",2016,209568
57,12/31/2016,100,Cayman Islands,,26,,2,12/31/2016,26,57,2016,57
22555,12/31/2016,"4,788.75",Guadeloupe,0,26,0,28,12/31/2016,26,"22,555",2016,471
4839,12/31/2016,172.64,Jamaica,0,26,0,92,12/31/2016,26,"4,839",2016,2803
31,12/31/2016,4.02,Guyana,0,26,0,31,12/31/2016,26,31,2016,771
2523,12/31/2016,15.13,Guatemala,,26,,508,12/31/2016,26,"2,523",2016,16673
2895,12/31/2016,26.69,Haiti,0,26,0,0,12/31/2016,26,"2,895",2016,10848
33962,12/31/2016,"8,576.26",Martinique,0,26,0,0,12/31/2016,26,"33,962",2016,396
7305,12/31/2016,118.86,El Salvador,0,26,0,3,12/31/2016,26,"7,305",2016,6146
9548,12/31/2016,"3,459.42",French Guiana,0,26,0,48,12/31/2016,26,"9,548",2016,276
26088,12/31/2016,318.53,Honduras,0,26,0,88,12/31/2016,26,"26,088",2016,8190
136,12/31/2016,122.52,Grenada,0,26,0,53,12/31/2016,26,136,2016,111
1,12/31/2016,0.01,Cuba,0,26,22,1,12/31/2016,26,1,2016,11393
932,12/31/2016,"1,259.46",Dominica,,26,,67,12/31/2016,26,932,2016,74
5269,12/31/2016,49.48,Dominican Republic,0,26,0,293,12/31/2016,26,"5,269",2016,10649
2157,12/31/2016,13.16,Ecuador,0,26,0,624,12/31/2016,26,"2,157",2016,16385
85540,12/31/2016,175.81,Colombia,0,26,0,"7,467",12/31/2016,26,"85,540",2016,48654
1221,12/31/2016,25.14,Costa Rica,0,26,2,"1,198",12/31/2016,26,"1,221",2016,4857
16,12/31/2016,47.06,Virgin Islands (UK),,26,,0,12/31/2016,26,16,2016,34
0,12/31/2016,0,Canada,0,26,143,,12/31/2016,26,0,2016,0
228,12/31/2016,62.13,Belize,,26,,22,12/31/2016,26,228,2016,367
136,12/31/2016,34.61,Bahamas,,26,,1,12/31/2016,26,136,2016,393
78,12/31/2016,82.98,Antigua and Barbuda,,26,,7,12/31/2016,26,78,2016,94
103,12/31/2016,0.23,Argentina,,26,,26,12/31/2016,26,103,2016,43847
0,12/31/2016,0,Chile,0,26,,0,12/31/2016,26,0,2016,18132
1528,12/31/2016,"1,018.67",Curaçao,0,26,0,347,12/31/2016,26,"1,528",2016,150
1922,12/31/2016,1.49,Mexico,0,26,0,"1,922",12/31/2016,26,"1,922",2016,128632
5,12/31/2016,100,Montserrat,,26,,0,12/31/2016,26,5,2016,5
512,12/31/2016,449.12,Aruba,0,26,0,23,12/31/2016,26,512,2016,114
8,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,26,0,8,12/31/2016,26,8,2016,
379,12/31/2016,6.16,Nicaragua,0,26,0,379,12/31/2016,26,379,2016,6150
1832,12/31/2016,45.91,Panama,0,26,0,296,12/31/2016,26,"1,832",2016,3990
24,12/31/2016,0.36,Paraguay,0,26,0,3,12/31/2016,26,24,2016,6725
254,12/31/2016,0.8,Peru,0,26,2,143,12/31/2016,26,254,2016,31774
12372,12/31/2016,336.1,Puerto Rico,0,26,0,"12,372",12/31/2016,26,"12,372",2016,3681
225,12/31/2016,"2,500.00",Saint Barthelemy,0,26,0,40,12/31/2016,26,225,2016,9
92,12/31/2016,176.92,Saint Kitts and Nevis,,26,,11,12/31/2016,26,92,2016,52
4,12/31/2016,23.53,Anguilla,0,26,0,2,12/31/2016,26,4,2016,17
319,12/31/2016,194.51,Saint Lucia,0,26,0,13,12/31/2016,26,319,2016,164
1450,12/31/2016,"4,531.25",Saint Martin,0,26,0,200,12/31/2016,26,"1,450",2016,32
250,12/31/2016,245.1,Saint Vincent and the Grenadines,0,26,0,55,12/31/2016,26,250,2016,102
2939,12/31/2016,536.31,Suriname,0,26,0,609,12/31/2016,26,"2,939",2016,548
222,12/31/2016,16.26,Trinidad and Tobago,0,26,0,222,12/31/2016,26,222,2016,1365
43,12/31/2016,84.31,Turks and Caicos Islands,,26,,7,12/31/2016,26,43,2016,51
381,12/31/2016,369.9,Virgin Islands (US),0,26,0,32,12/31/2016,26,381,2016,103
55081,12/31/2016,174.75,Venezuela,0,26,0,0,12/31/2016,26,"55,081",2016,31519
,12/31/2016,,United States of America,,26,,,12/31/2016,-,,2016,324119
581,12/31/2016,199.66,Barbados,,27,,91,12/31/2016,27,581,2016,291
1022,12/31/2016,9.39,Bolivia,0,27,,125,12/31/2016,27,"1,022",2016,10888
261268,12/31/2016,124.67,Brazil,,27,,"124,214",12/31/2016,27,"261,268",2016,209568
60,12/31/2016,105.26,Cayman Islands,,27,,4,12/31/2016,27,60,2016,57
24735,12/31/2016,"5,251.59",Guadeloupe,0,27,0,28,12/31/2016,27,"24,735",2016,471
5174,12/31/2016,184.59,Jamaica,0,27,0,104,12/31/2016,27,"5,174",2016,2803
32,12/31/2016,4.15,Guyana,0,27,0,32,12/31/2016,27,32,2016,771
2664,12/31/2016,15.98,Guatemala,,27,,526,12/31/2016,27,"2,664",2016,16673
2973,12/31/2016,27.41,Haiti,0,27,0,0,12/31/2016,27,"2,973",2016,10848
34497,12/31/2016,"8,711.36",Martinique,0,27,0,0,12/31/2016,27,"34,497",2016,396
7368,12/31/2016,119.88,El Salvador,0,27,0,3,12/31/2016,27,"7,368",2016,6146
9757,12/31/2016,"3,535.14",French Guiana,0,27,0,48,12/31/2016,27,"9,757",2016,276
26925,12/31/2016,328.75,Honduras,0,27,0,102,12/31/2016,27,"26,925",2016,8190
198,12/31/2016,178.38,Grenada,0,27,0,55,12/31/2016,27,198,2016,111
1,12/31/2016,0.01,Cuba,0,27,25,1,12/31/2016,27,1,2016,11393
1026,12/31/2016,"1,386.49",Dominica,,27,,67,12/31/2016,27,"1,026",2016,74
5349,12/31/2016,50.23,Dominican Republic,0,27,0,309,12/31/2016,27,"5,349",2016,10649
2411,12/31/2016,14.71,Ecuador,0,27,0,658,12/31/2016,27,"2,411",2016,16385
86565,12/31/2016,177.92,Colombia,0,27,0,"7,562",12/31/2016,27,"86,565",2016,48654
1308,12/31/2016,26.93,Costa Rica,0,27,2,"1,285",12/31/2016,27,"1,308",2016,4857
16,12/31/2016,47.06,Virgin Islands (UK),,27,,0,12/31/2016,27,16,2016,34
0,12/31/2016,0,Canada,0,27,143,,12/31/2016,27,0,2016,0
249,12/31/2016,67.85,Belize,,27,,23,12/31/2016,27,249,2016,367
147,12/31/2016,37.4,Bahamas,,27,,1,12/31/2016,27,147,2016,393
84,12/31/2016,89.36,Antigua and Barbuda,,27,,7,12/31/2016,27,84,2016,94
103,12/31/2016,0.23,Argentina,,27,,26,12/31/2016,27,103,2016,43847
0,12/31/2016,0,Chile,0,27,,0,12/31/2016,27,0,2016,18132
1565,12/31/2016,"1,043.33",Curaçao,0,27,0,355,12/31/2016,27,"1,565",2016,150
2129,12/31/2016,1.66,Mexico,0,27,0,"2,129",12/31/2016,27,"2,129",2016,128632
5,12/31/2016,100,Montserrat,,27,,0,12/31/2016,27,5,2016,5
515,12/31/2016,451.75,Aruba,0,27,0,23,12/31/2016,27,515,2016,114
8,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,27,0,8,12/31/2016,27,8,2016,
449,12/31/2016,7.3,Nicaragua,0,27,0,449,12/31/2016,27,449,2016,6150
1865,12/31/2016,46.74,Panama,0,27,0,298,12/31/2016,27,"1,865",2016,3990
24,12/31/2016,0.36,Paraguay,0,27,0,3,12/31/2016,27,24,2016,6725
258,12/31/2016,0.81,Peru,0,27,2,146,12/31/2016,27,258,2016,31774
13752,12/31/2016,373.59,Puerto Rico,0,27,0,"13,752",12/31/2016,27,"13,752",2016,3681
283,12/31/2016,"3,144.44",Saint Barthelemy,0,27,0,53,12/31/2016,27,283,2016,9
93,12/31/2016,178.85,Saint Kitts and Nevis,,27,,11,12/31/2016,27,93,2016,52
